date,month,day_of_week,day_of_month,wind_speed,pressure,humidity,average_temp,max_temp,min_temp
2012-10-01,10,0,1,3,1009,74,13.14085412,13.1753381,13.11
2012-10-02,10,1,2,3,1001.5,46.5,14.24739028,16.46,13.18231556
2012-10-03,10,2,3,3,1012,68,14.176875,18.87,10.29
2012-10-04,10,3,4,3,1000,87,15.06791667,16.32,13.96
2012-10-05,10,4,5,3,1018,87,16.21645833,20.05,13.78
2012-10-06,10,5,6,3,1000,41,15.72541667,18.04,14.23
2012-10-07,10,6,7,3,1000,62,10.19708333,14.06,8.3
2012-10-08,10,0,8,3,1016,61,6.79625,8.81,3.99
2012-10-09,10,1,9,3,1009.5,80,6.735,11.44,2.35
2012-10-10,10,2,10,3,1000,53,9.305416667,13.35,6.11
2012-10-11,10,3,11,6,1009.5,59.5,11.01125,13.35,8.05
2012-10-12,10,4,12,5,1015,70,6.651666667,11.18,3.57
2012-10-13,10,5,13,3,1018.5,60,7.841666667,13.15,2.96
2012-10-14,10,6,14,1.5,1028,75,4.308333333,8.73,-0.26
2012-10-15,10,0,15,2,1011,93,12.56125,18.71,7.52
2012-10-16,10,1,16,3,1000,81,12.78083333,16.46,7.84
2012-10-17,10,2,17,3,1000,43.5,7.649166667,11.05,4.92
2012-10-18,10,3,18,3,1008,87,8.604166667,13.93,4.52
2012-10-19,10,4,19,3,1000,66,11.89541667,15.16,10.21
2012-10-20,10,5,20,4,1006,93,10.315,12.97,8.71
2012-10-21,10,6,21,3,1001,86,9.593125,11.1,8.54
2012-10-22,10,0,22,3,1004.5,58,11.098125,16.05,8.38
2012-10-23,10,1,23,3,1000,51,11.051875,17.81,6.98
2012-10-24,10,2,24,4,1017,89,10.77125,13.16,9.56
2012-10-25,10,3,25,3,1000,69,10.00208333,10.9,9.2
2012-10-26,10,4,26,5,1017,87,13.39208333,19.4,10.82
2012-10-27,10,5,27,3,1000,77,12.958125,16.61,9.32
2012-10-28,10,6,28,3,1000,80,8.130416667,9.24,7.71
2012-10-29,10,0,29,3,1017.5,80,6.162083333,7.63,5.3
2012-10-30,10,1,30,5,1012,93,4.565416667,6.1,3.97
2012-10-31,10,2,31,8,993,82,8.36875,11.67,4.07
2012-11-01,11,3,1,3,996,81,7.87625,9.58,7.12
2012-11-02,11,4,2,4,1000,79,6.970416667,8.48,5.21
2012-11-03,11,5,3,5,1003,75,3.720625,5.235,2.55
2012-11-04,11,6,4,3,1015,81.5,2.771666667,4.66,1.32
2012-11-05,11,0,5,2,1019,73.5,1.652291667,3.69,0.42
2012-11-06,11,1,6,5,1013,72,1.69,3.69,0.08
2012-11-07,11,2,7,0,1021,75,-0.07125,2.15,-2.11
2012-11-08,11,3,8,3,1019,61,2.772083333,6.53,0.61
2012-11-09,11,4,9,1,1019.5,69,1.212291667,7.04,-2.85
2012-11-10,11,5,10,1.5,1019,77,4.979166667,9.58,1.22
2012-11-11,11,6,11,3,1000,77,7.44875,8.65,6.16
2012-11-12,11,0,12,3,1013,84,11.38375,16.25,7.37
2012-11-13,11,1,13,3,1000,53,13.16791667,17.48,10.08
2012-11-14,11,2,14,5,1025.5,60.5,3.522083333,9.37,1.73
2012-11-15,11,3,15,0.5,1033,64,2.871875,6.27,1.32
2012-11-16,11,4,16,3,1013,75,3.775208333,5.12,-1.11
2012-11-17,11,5,17,2,1013,69,5.136666667,9.14,-0.99
2012-11-18,11,6,18,1,1036,81,5.108541667,8.88,1.04
2012-11-19,11,0,19,3.5,1037,86,4.895416667,9.33,1.53
2012-11-20,11,1,20,3.5,1031,86,5.072916667,9.05,1.84
2012-11-21,11,2,21,2,1022,90,5.89375,9.38,3.32
2012-11-22,11,3,22,1,1022.5,93,5.239166667,9.52,2.56
2012-11-23,11,4,23,3,1021,90,7.484583333,12.87,4.43
2012-11-24,11,5,24,3,1005,81,9.514166667,10.75,4.96
2012-11-25,11,6,25,8.5,1009,69,0.593333333,2.72,-1.19
2012-11-26,11,0,26,6.5,1012,64,-0.030833333,1.32,-1.26
2012-11-27,11,1,27,7,1015.5,72,1.46,2.95,0.3
2012-11-28,11,2,28,4,1024,59,0.367916667,2.38,-1.54
2012-11-29,11,3,29,7,1022,59,0.3325,2.51,-1.72
2012-11-30,11,4,30,6,1013,68,2.893541667,7.04,-1.11
2012-12-01,12,5,1,9.5,1028.5,74,-2.045791667,4.29,-5.37
2012-12-02,12,6,2,6.5,1027.5,86,-2.469583333,1.84,-5.49
2012-12-03,12,0,3,3,1016,93,7.13125,10.35,1.84
2012-12-04,12,1,4,3,1020,84,7.068333333,9.78,4.53
2012-12-05,12,2,5,5,1014,93,9.85875,12.83,7.3
2012-12-06,12,3,6,5,1020.5,69.5,2.947916667,9.71,-2.04
2012-12-07,12,4,7,3,1028,68,-2.380270833,1.42,-5.65
2012-12-08,12,5,8,1,1015,80,3.416666667,6.7,1.42
2012-12-09,12,6,9,3,1013,91,4.949791667,5.71,2.86
2012-12-10,12,0,10,6,1022.5,69,-1.145833333,1.94,-3.56
2012-12-11,12,1,11,5,1002,93,3.2825,5.21,0.03
2012-12-12,12,2,12,3.5,1013,73,-2.297291667,1.53,-5.3
2012-12-13,12,3,13,7,1024,66.5,0.31875,4.23,-2.22
2012-12-14,12,4,14,4.5,1029,80,1.985833333,6.98,-1.32
2012-12-15,12,5,15,6,1022,69,3.360416667,6.95,0.49
2012-12-16,12,6,16,4,1025,80,0.3925,3.06,-2.07
2012-12-17,12,0,17,6,1008.5,93,3.859583333,7.36,0.74
2012-12-18,12,1,18,2,1004.5,93,7.56125,8.36,7.02
2012-12-19,12,2,19,4,1001,81,6.010416667,7.45,4.59
2012-12-20,12,3,20,3,1010.5,65,2.8654375,5.12,0.42
2012-12-21,12,4,21,5,1020,71.5,0.980833333,2.58,-1.36
2012-12-22,12,5,22,5.5,992,86,2.8425,5.09,1.77
2012-12-23,12,6,23,9.5,1005,63.5,-1.134791667,1.13,-2.85
2012-12-24,12,0,24,8,1011,69,0.06625,2.07,-1.41
2012-12-25,12,1,25,4,1015,64,-1.217916667,0.21,-2.66
2012-12-26,12,2,26,3,1019.5,74,-0.40875,0.89,-1.74
2012-12-27,12,3,27,8,1025,73,-3.017604167,0.01,-5.44
2012-12-28,12,4,28,5,1013,85,-5.166875,-3.51,-6.5
2012-12-29,12,5,29,3,1019,79,-5.185145833,-3.33,-7.03
2012-12-30,12,6,30,4,1013,86,-4.046979167,-3.37,-6.1775
2012-12-31,12,0,31,4,1017.5,73,-4.483541667,-1.43,-7.72
2013-01-01,1,1,1,7.5,1016.5,79,-1.815,1.13,-4.52
2013-01-02,1,2,2,5.5,1015.5,57,-3.907083333,0.97,-7.45
2013-01-03,1,3,3,5,1017,73,-5.499583333,-2.85,-9.3
2013-01-04,1,4,4,3.5,1020.5,85,-5.584166667,-2.04,-8.33
2013-01-05,1,5,5,10,1014,80,-1.299947917,0.078,-2.56
2013-01-06,1,6,6,8,1021,74,0.015416667,1.63,-2.04
2013-01-07,1,0,7,7,1013,83,1.065833333,2.65,-0.62
2013-01-08,1,1,8,4,1025.5,79,-3.038951389,1.94,-6.62
2013-01-09,1,2,9,8,1023,74,0.519166667,2.55,-0.79
2013-01-10,1,3,10,3,1031.5,85,2.243466667,5.93,-0.39
2013-01-11,1,4,11,4,1034,61.5,3.692916667,5.78,2.18
2013-01-12,1,5,12,5,1020.5,86,3.79,5.57,2.37
2013-01-13,1,6,13,2,1013,94.5,7.902916667,12.33,5.21
2013-01-14,1,0,14,3,1010,93,9.61,13.44,8.44
2013-01-15,1,1,15,7,1020,80,1.9425,8.53,-2.22
2013-01-16,1,2,16,4,1028,63,-2.050833333,0.21,-3.89
2013-01-17,1,3,17,2,1013,64,-0.0008125,2.96,-2.76
2013-01-18,1,4,18,7,1018,62,-3.868333333,1.74,-9.18
2013-01-19,1,5,19,5.5,1025.5,72,-8.435,-3.29,-11.52
2013-01-20,1,6,20,9,1013,65,2.1846875,5.26,-2.26
2013-01-21,1,0,21,12,1004.5,67,0.416875,7.76,-7.24
2013-01-22,1,1,22,6.5,1016,59.5,-7.463541667,-6.05,-10.56
2013-01-23,1,2,23,5.5,1017,71,-11.84611111,-9.525,-14.56
2013-01-24,1,3,24,3,1023,65,-14.62875,-10,-18.27
2013-01-25,1,4,25,4,1025.5,56,-12.65041667,-10.87,-15.46
2013-01-26,1,5,26,2,1033,72,-11.02341667,-4.967666667,-14.43
2013-01-27,1,6,27,2,1025,78.5,-7.962579861,-3.65,-11.885
2013-01-28,1,0,28,3,1031.5,73,-6.418986111,0.505,-11.79
2013-01-29,1,1,29,3.5,1027,91,-0.049541667,7.347,-3.065666667
2013-01-30,1,2,30,5,1016,93,3.27328125,9.075,0.51
2013-01-31,1,3,31,3,993.5,100,6.86625,9.74,2.8
2013-02-01,2,4,1,11.5,990,68,1.085833333,8.74,-4.25
2013-02-02,2,5,2,7.5,1015,65.5,-5.276666667,-4,-6.65
2013-02-03,2,6,3,7,1020,76,-6.82875,-4.54,-9.66
2013-02-04,2,0,4,3,1014,80.5,-6.37875,-4,-8.93
2013-02-05,2,1,5,7,1014,71,-5.954791667,-4.19,-7.34
2013-02-06,2,2,6,2,1014,70,-6.699166667,-4.08,-8.75
2013-02-07,2,3,7,5.5,1018,68.5,-4.790833333,-2.96,-8.06
2013-02-08,2,4,8,4.5,1028,73,-3.79375,-1.57,-6.04
2013-02-09,2,5,9,10.5,1015,92,-5.091458333,-0.64,-8.35
2013-02-10,2,6,10,5.5,1028.5,89,-8.60625,-3.54,-11.92
2013-02-11,2,0,11,3,1027,69,-3.772083333,0.11,-7
2013-02-12,2,1,12,5,1005.5,86,2.297083333,6.11,-0.51
2013-02-13,2,2,13,9,1010.5,74,1.0025,2.15,-0.52
2013-02-14,2,3,14,4,1011,63.5,-0.654791667,0.42,-1.74
2013-02-15,2,4,15,3.5,1010,74,-1.568333333,1.41,-4.99
2013-02-16,2,5,16,8,1009.5,69,0.06125,2.24,-3.61
2013-02-17,2,6,17,2.5,1017,79,-5.9475,-3.5,-8.99
2013-02-18,2,0,18,5,1016,66,-10.83,-6.66,-15.48
2013-02-19,2,1,19,2,1023.5,66,-9.055416667,-2.56,-13.66
2013-02-20,2,2,20,7,1004,80,0.859652778,3.74,-2.45
2013-02-21,2,3,21,10.5,1009,73,-5.420097222,-2.4,-8.429
2013-02-22,2,4,22,6,1024,66,-8.445,-4.89,-13.47
2013-02-23,2,5,23,5.5,1026.5,79,-4.98125,-0.81,-9.39
2013-02-24,2,6,24,5,1013,89.5,1.315,2.32,-0.27
2013-02-25,2,0,25,4,1012,74,-0.527930556,1.22,-1.95
2013-02-26,2,1,26,3,1021,71,0.704375,2.01,-0.56
2013-02-27,2,2,27,6,1021.5,74,1.570229167,3.37,-0.52
2013-02-28,2,3,28,9.5,1006.5,93,1.269739583,3.13,0.5
2013-03-01,3,4,1,3,1001.5,74,1.014583333,3.05,0.09
2013-03-02,3,5,2,6,1012,73,-2.1175,1.13,-4.3
2013-03-03,3,6,3,4,1015,67,-5.80125,-3.3,-8.23
2013-03-04,3,0,4,5,1013,67.5,-5.948333333,-4.35,-8.06
2013-03-05,3,1,5,5,1016,73,-4.935416667,-1.33,-7.73
2013-03-06,3,2,6,4,1019,74,-2.982502083,2.821666667,-7.62
2013-03-07,3,3,7,7,1016,80,0.009166667,4.6,-2.31
2013-03-08,3,4,8,2,1022.5,74,2.545416667,4.58,0.91
2013-03-09,3,5,9,3,1028,70,1.787333333,5.91,-5.828333333
2013-03-10,3,6,10,1,1029,80,2.2628125,6.55,-1.91
2013-03-11,3,0,11,2,1018,70,5.558145833,11.83,1.75
2013-03-12,3,1,12,1,1012,74,6.966694444,9.63,3.392
2013-03-13,3,2,13,2,1008,86,3.194930556,7.013333333,-2.453
2013-03-14,3,3,14,5,1011.5,85.5,-0.226763889,2.21,-3.8695
2013-03-15,3,4,15,4,1018,60.5,-4.362201389,1.407,-8.02
2013-03-16,3,5,16,2,1012.5,63,-0.663645833,4.37,-3.85
2013-03-17,3,6,17,1,1013,73,-3.786770833,0.01,-8.178
2013-03-18,3,0,18,1,1022.5,62.5,-4.580201389,-1.71,-8.155
2013-03-19,3,1,19,2,1023.5,63.5,-3.242583333,-0.33,-7.63
2013-03-20,3,2,20,7.5,1004.5,76.5,-0.125708333,1.94,-2.28
2013-03-21,3,3,21,7,1009,73,-2.73625,-0.4,-4.25
2013-03-22,3,4,22,5,1007,73,-4.31,-0.62,-7.48
2013-03-23,3,5,23,5,1009,74,-1.624166667,2.27,-3.94
2013-03-24,3,6,24,3,1014,69,0.441520833,3.81,-2.01
2013-03-25,3,0,25,1.5,1015,65,-0.121333333,3.31,-3.85
2013-03-26,3,1,26,1,1004,67.5,2.232916667,5.69,-0.18
2013-03-27,3,2,27,2,1008.5,60,4.852541667,8.83,1.0615
2013-03-28,3,3,28,4,1014,64.5,3.539104167,6.44,1.37
2013-03-29,3,4,29,2,1019,80,3.28375,6.84,1.06
2013-03-30,3,5,30,1,1022,64,5.65375,10.3,2.32
2013-03-31,3,6,31,1,1021,43,4.781666667,10.73,-1.12
2013-04-01,4,0,1,1,1010.5,67,5.715763889,10.52,2.866
2013-04-02,4,1,2,7.5,1006.5,64,2.001354167,7.29,-1.04
2013-04-03,4,2,3,6,1015,65,-2.516125,1.15,-5.42
2013-04-04,4,3,4,5.5,1023,60,-1.278541667,2.52,-5
2013-04-05,4,4,5,3,1026,59,1.467708333,9.06,-3.57
2013-04-06,4,5,6,3,1015,50.5,3.848333333,8.53,1.2
2013-04-07,4,6,7,1,1022.5,61,0.250125,4.08,-4.28
2013-04-08,4,0,8,4,1007.5,62.5,7.034166667,14.53,1.74
2013-04-09,4,1,9,1,1016.5,69,5.802083333,8.21,4.09
2013-04-10,4,2,10,2.5,1016,87,7.795833333,12.17,5.23
2013-04-11,4,3,11,4,1015,93,6.600833333,8.75,5.55
2013-04-12,4,4,12,7,1018,80,1.913208333,4.97,-0.89
2013-04-13,4,5,13,12.5,1005,93,1.702916667,4.93,0.34
2013-04-14,4,6,14,6,1007,86,4.679375,5.87,3.85
2013-04-15,4,0,15,3,1017,69,3.855416667,7.84,0.75
2013-04-16,4,1,16,2,1019,70,6.2025,11.35,2.67
2013-04-17,4,2,17,3,1014,84,11.36514583,12.72,9.4635
2013-04-18,4,3,18,3,1026,64,7.291458333,11.16,2.84
2013-04-19,4,4,19,2,1015,70,10.365625,20.97,5.68
2013-04-20,4,5,20,2.5,1000,81,14.41791667,19.28,8.27
2013-04-21,4,6,21,7,1011,60,3.036520833,7.15,1.27
2013-04-22,4,0,22,1,1036,61,1.429166667,6.34,-2.23
2013-04-23,4,1,23,1,1033.5,66,5.0775,11.18,0.77
2013-04-24,4,2,24,1,1023,61,8.149166667,10.69,4.39
2013-04-25,4,3,25,1,1008,75,8.73,10.89,3.26
2013-04-26,4,4,26,3,1021,74,4.613520833,10.02,0.44
2013-04-27,4,5,27,0.5,1029,69.5,6.141666667,12,1.16
2013-04-28,4,6,28,1,1027.5,51.5,9.950416667,17.37,5.5
2013-04-29,4,0,29,0,1019,56,11.98083333,18.59,7.71
2013-04-30,4,1,30,5,1015,93,10.07375,12.75,8.32
2013-05-01,5,2,1,1.5,1019,87,12.993125,19.18,10.3
2013-05-02,5,3,2,1,1025.5,76,15.845,20.95,12.16
2013-05-03,5,4,3,1.5,1026,45.5,16.63833333,20.74,11.13
2013-05-04,5,5,4,4,1024,47.5,16.5425,21.34,11.1
2013-05-05,5,6,5,4,1023,61.5,15.92270833,19.35,10.29
2013-05-06,5,0,6,2,1021,51,16.825,22.82,10.57
2013-05-07,5,1,7,3,1019,53.5,16.28520833,21.32,9.44
2013-05-08,5,2,8,1,1017.5,44,16.255,23.91,8.98
2013-05-09,5,3,9,1,1017,64,17.06083333,22.13,13.4
2013-05-10,5,4,10,1.5,1013,86,18.15125,23.62,15.57
2013-05-11,5,5,11,1,1012,87,13.53416667,20.33,10.75
2013-05-12,5,6,12,2,1006,86.5,10.87,14.19,7.09
2013-05-13,5,0,13,8,1007,78.5,6.774583333,12.72,3.32
2013-05-14,5,1,14,3,1015,64,5.346666667,10.43,1.95
2013-05-15,5,2,15,1,1019,53,7.099583333,11.6,2.93
2013-05-16,5,3,16,4.5,1005.5,69,12.36083333,23.14,6.75
2013-05-17,5,4,17,1.5,1007,43.5,17.20514583,22.39,11.19
2013-05-18,5,5,18,2,1020.5,54,12.46625,17.8,7.03
2013-05-19,5,6,19,0,1023,52,14.12916667,19.3,9.17
2013-05-20,5,0,20,1,1019,65.5,16.62375,22.56,12.25
2013-05-21,5,1,21,0,1015,82,19.37125,26.74,13.82
2013-05-22,5,2,22,1,1011,83,18.87833333,23.39,16.24
2013-05-23,5,3,23,3,1008,93,17.69666667,25.63,13.9
2013-05-24,5,4,24,2,1004,86,17.2775,21.5,9.93
2013-05-25,5,5,25,2,1021,71,6.7725,11.2,3.88
2013-05-26,5,6,26,1,1025,61,8.890833333,14.21,4.12
2013-05-27,5,0,27,1,1023,53,11.3275,16.7,5.75
2013-05-28,5,1,28,0,1023,41,13.67375,21.01,5.74
2013-05-29,5,2,29,0,1018,68.5,12.64697917,18.95,10.25
2013-05-30,5,3,30,3,1012,93,17.99875,27.02,12.78
2013-05-31,5,4,31,1,1016,74,23.31708333,29.12,17.9
2013-06-01,6,5,1,0.5,1016,69,24.16583333,29.24,18.62
2013-06-02,6,6,2,1,1011,88,21.23875,25.98,17.98
2013-06-03,6,0,3,2,1005,88,19.94708333,22.84,17.77
2013-06-04,6,1,4,1.5,1014,72,12.41,17.44,7.95
2013-06-05,6,2,5,1,1018,55,14.06375,20.12,8.27
2013-06-06,6,3,6,1,1021,56.5,15.05041667,17.93,12.17
2013-06-07,6,4,7,1,1016,72.5,13.59,16.25,11.84
2013-06-08,6,5,8,2,1011,95,13.37666667,15.7,11.46
2013-06-09,6,6,9,1,1011.5,86,15.86041667,19.95,13.72
2013-06-10,6,0,10,1,1019,71.5,17.52666667,23.3,10.96
2013-06-11,6,1,11,1,1014,79.5,16.44583333,21.12,15.24
2013-06-12,6,2,12,1,1006,93,17.8375,22.52,15.08
2013-06-13,6,3,13,1,1011,69.5,18.79510417,22.95,13.5825
2013-06-14,6,4,14,1,1003.5,73.5,17.04208333,22.26,15.21
2013-06-15,6,5,15,1,1009.5,89,17.44625,22.19,14.42
2013-06-16,6,6,16,1,1014,53.5,17.11041667,23.63,10.19
2013-06-17,6,0,17,2,1006.5,68.5,19.80833333,25.52,15.71
2013-06-18,6,1,18,1,1008,70,19.56083333,23.02,15.57
2013-06-19,6,2,19,1,1014,68.5,16.57841667,20.37,12.22
2013-06-20,6,3,20,1,1020,60,15.60465625,20.16666667,9.36
2013-06-21,6,4,21,1,1037,72,16.71894792,22.56,10.29
2013-06-22,6,5,22,1,1023,74,17.87085208,23.39,11.93
2013-06-23,6,6,23,2,1018,77,20.74615625,26.02833333,17.48
2013-06-24,6,0,24,1,1015,87,23.39833333,31.65,18.35
2013-06-25,6,1,25,1,1013,69,26.46625,31.92,21.11
2013-06-26,6,2,26,1,1009.5,75.5,24.28375,28.89,20.89
2013-06-27,6,3,27,1,1006.5,78.5,24.043875,29.76,19.07
2013-06-28,6,4,28,1,1005,83,21.58764583,27.51,18.17
2013-06-29,6,5,29,1,1000,93,19.56229167,23.28,17.86
2013-06-30,6,6,30,1,999,90.5,18.58083333,22.22,16.64
2013-07-01,7,0,1,2,1005,78.5,18.94039583,22.031,15.51
2013-07-02,7,1,2,4,1010,74,18.55695833,20.724,15.645
2013-07-03,7,2,3,5,1012.5,89.5,17.36616667,18.913,15.374
2013-07-04,7,3,4,2,1014.5,89,19.7215625,23,17.92
2013-07-05,7,4,5,1.5,1018,89.5,22.50125,27.22,18.832
2013-07-06,7,5,6,1,1017,88,22.64291667,25.54,21.11
2013-07-07,7,6,7,2,1017,91.5,22.79708333,28.33,18.33
2013-07-08,7,0,8,1.5,1014,87.5,23.51791667,26.95,21.11
2013-07-09,7,1,9,1,1014.5,91.5,22.64458333,26.68,19.68
2013-07-10,7,2,10,1,1014,94,21.7125,24.43,19.98
2013-07-11,7,3,11,1,1006,90,24.54666667,30.51,21.67
2013-07-12,7,4,12,1,1011.5,69,19.99708333,24.98,15.52
2013-07-13,7,5,13,1,1018.5,72.5,20.03541667,24.46,15.49
2013-07-14,7,6,14,1,1021,69,21.47583333,27.54,14.93
2013-07-15,7,0,15,1,1022.5,75.5,23.71895833,30.27,18.01
2013-07-16,7,1,16,1,1022,71.5,26.343125,31.67,20.49
2013-07-17,7,2,17,1,1022,60,27.40229167,32.27,22.15
2013-07-18,7,3,18,2,1020,69,28.67414583,34.13,23.84
2013-07-19,7,4,19,1,1015.5,65.5,28.47304167,33.16,24.583
2013-07-20,7,5,20,1,1007,68,28.31958333,33.6,20.92
2013-07-21,7,6,21,1.5,1006,76.5,23.249375,28.31,20.07
2013-07-22,7,0,22,1,1013,64,19.75083333,24.13,14.67
2013-07-23,7,1,23,1,1013,79.5,19.14393056,22.82,14.68
2013-07-24,7,2,24,1,1004,77,20.76945833,26.37,14.568
2013-07-25,7,3,25,2,1009.5,66,16.81208333,21.06,13.02
2013-07-26,7,4,26,1,1017,66,17.71408333,23.05,11.33
2013-07-27,7,5,27,1,1017.5,66.5,18.49916667,23.35,12.47
2013-07-28,7,6,28,2.5,1011,83.5,18.7525,21.67,16.35
2013-07-29,7,0,29,2,1009,87.5,18.99770833,21.91,15.83
2013-07-30,7,1,30,1,1013.5,79,16.205625,19.16,13.04
2013-07-31,7,2,31,1,1019,87.5,17.449,22.52,13.31
2013-08-01,8,3,1,0,1018,80,18.139375,23.09,13.01
2013-08-02,8,4,2,1,1008.5,88,19.411875,24.44,16.05
2013-08-03,8,5,3,2,1009,70,18.84645833,23.37,13.26
2013-08-04,8,6,4,2,1010,80.5,18.90458333,23.87,14.97
2013-08-05,8,0,5,2,1014,65,17.69229167,21.1,14.4
2013-08-06,8,1,6,1,1016,66.5,17.30416667,23.07,11.87
2013-08-07,8,2,7,1,1015,72,19.26545833,23.88933333,14.44
2013-08-08,8,3,8,0,1012,85,20.44595833,25.58,17.49
2013-08-09,8,4,9,1,1010,88,21.15202083,24.46,18.9315
2013-08-10,8,5,10,1,1010,75,21.219,26.63,16.8385
2013-08-11,8,6,11,1,1015,54.5,19.39083333,24.13,14.37
2013-08-12,8,0,12,1,1017,67,17.29541667,21.95,11.06
2013-08-13,8,1,13,1,1014.5,72,18.54583333,22.78,12.75
2013-08-14,8,2,14,3,1008,81,18.04871875,21.38,15.24
2013-08-15,8,3,15,2,1013,75,15.77945139,20.658,11.95
2013-08-16,8,4,16,3,1014,80,17.4708125,21.614,12.921
2013-08-17,8,5,17,1,1015,75.5,17.55295833,22.702,11.696
2013-08-18,8,6,18,1,1022,76.5,19.282,25.33,12.96
2013-08-19,8,0,19,1,1021.5,79,19.43833333,25.87,13
2013-08-20,8,1,20,1,1017,78.5,21.235,27.78,14.64
2013-08-21,8,2,21,1,1016,60.5,22.76229167,28.04,17.51
2013-08-22,8,3,22,1.5,1017,67.5,24.01708333,29.71,18.57
2013-08-23,8,4,23,3,1011.5,66.5,23.6826875,27.2,18.4445
2013-08-24,8,5,24,1,1018,61,19.32485417,24.12,14.06
2013-08-25,8,6,25,1,1024,68,18.50336111,24.22,12.16
2013-08-26,8,0,26,1,1024,82,19.21314583,25.03,13.3
2013-08-27,8,1,27,1.5,1024,91.5,22.07625,25.02866667,19.71
2013-08-28,8,2,28,1,1014.5,93,21.802375,26.04,19.11
2013-08-29,8,3,29,1,1012.5,92,22.71790625,27.24,19.31966667
2013-08-30,8,4,30,1,1014,78.5,23.90291667,28.94,19.13
2013-08-31,8,5,31,2,1020,92,21.79967708,25.59,20.079
2013-09-01,9,6,1,3,1022,95.5,21.41291667,23.474,20.087
2013-09-02,9,0,2,1,1005,90.5,21.256625,23.62,18.01
2013-09-03,9,1,3,4,1022,84.5,17.42537083,21.41,14.7
2013-09-04,9,2,4,3,1020.5,82,18.87388542,24.69,14.58533333
2013-09-05,9,3,5,2,1017,77.5,14.94640972,19.11,11.89
2013-09-06,9,4,6,1,1019,87,13.84581181,19.611,8.467
2013-09-07,9,5,7,3,1021.5,87,16.8736375,18.85866667,15.114
2013-09-08,9,6,8,2,1017,93,17.09840625,21.11,14.448
2013-09-09,9,0,9,1,1018,82.5,14.50666667,18.99,9.31
2013-09-10,9,1,10,1,1013,80.5,22.35116667,33.33,16.04
2013-09-11,9,2,11,3,1014,69,25.73319444,30.5,20
2013-09-12,9,3,12,2,1013.5,89,20.23800972,25.994,18
2013-09-13,9,4,13,5,1008,93.5,13.60386458,17.964,11.249
2013-09-14,9,5,14,2,1014,98.5,11.626625,16.85,7.8645
2013-09-15,9,6,15,4,1014,94,14.19561111,18.274,11.16
2013-09-16,9,0,16,4,1019.5,82.5,13.24822917,15.455,10
2013-09-17,9,1,17,2,1024,93,10.82266667,15.336,6.454
2013-09-18,9,2,18,2,1017,88,15.27579167,20.607,9.83
2013-09-19,9,3,19,2,1015,88,16.18702083,22,12.573
2013-09-20,9,4,20,2,1013.5,90,18.53029167,22.553,14.549
2013-09-21,9,5,21,3,1006.5,94.5,18.01008194,22.537,15.90833333
2013-09-22,9,6,22,4,1009,97,11.69229583,15.91125,9.326333333
2013-09-23,9,0,23,2,1019,89,10.36686111,17.11,6.373
2013-09-24,9,1,24,1,1020.5,83,11.43028472,18.71,5.98
2013-09-25,9,2,25,1,1016,82,13.54685417,21.76,6.97
2013-09-26,9,3,26,1,1017,79,15.3720625,21.29,9.53
2013-09-27,9,4,27,1,1022.5,80.5,14.81310417,21.06,10.12
2013-09-28,9,5,28,2,1018,87,15.94702083,19.895,12
2013-09-29,9,6,29,3,1011.5,84,17.46272917,21.705,13.77
2013-09-30,9,0,30,2,1016,89.5,17.7870625,20.404,16.1525
2013-10-01,10,1,1,3,1026.5,89,16.78860833,21.06,12.37266667
2013-10-02,10,2,2,3,1026,82.5,18.79924583,20.99366667,17.065
2013-10-03,10,3,3,1,1017,57.5,15.11039236,21.44,8.34
2013-10-04,10,4,4,1,1015,85.5,15.70208333,16.67,14.87
2013-10-05,10,5,5,4,1016.5,86.5,14.82375,17,13.48
2013-10-06,10,6,6,6,1013,93,16.03566667,18.21,14.056
2013-10-07,10,0,7,3,1005,93,15.3636875,19,12.41
2013-10-08,10,1,8,1.5,1020.5,95.5,12.01930486,15.343,8.632
2013-10-09,10,2,9,2,1022,95.5,12.19704167,15.907,8.467
2013-10-10,10,3,10,2,1021,92,12.659875,17.448,9.057
2013-10-11,10,4,11,2,1019,96,13.076375,20.43,7.238
2013-10-12,10,5,12,2,1020,86,12.63887292,19.52,7.55
2013-10-13,10,6,13,2,1022.5,88.5,15.24970694,16.5075,13.82
2013-10-14,10,0,14,1,1026,89,12.64206042,17.22,8.24
2013-10-15,10,1,15,2,1025,89,12.17382639,16.66,6.92
2013-10-16,10,2,16,3,1010.5,93.5,16.83821875,19.09,14.976
2013-10-17,10,3,17,2,1009,81.5,13.248625,16.1,11.0445
2013-10-18,10,4,18,2,1007,86.5,11.356875,14.15,8.88
2013-10-19,10,5,19,2.5,1009,86,9.054861111,11.885,7.22
2013-10-20,10,6,20,5,1005.5,91,7.919916667,13,3.31
2013-10-21,10,0,21,4,1009.5,89,10.27834375,14,7.316666667
2013-10-22,10,1,22,4,1005,89,9.7620625,10.418,7.2785
2013-10-23,10,2,23,4,1012,94,8.031916667,10.418,4.723666667
2013-10-24,10,3,24,5,1012.5,90,6.750697917,10.418,2.86
2013-10-25,10,4,25,4,1016.5,91.5,7.148854167,10.418,0.814666667
2013-10-26,10,5,26,7,1012.5,89,6.813984722,10.418,4.42
2013-10-27,10,6,27,3,1026,100,5.633520833,10.418,2
